Num of reads real,Coverage percentage,Num of mice,Num of samples,Samples-mice ratio,Score,Num of reads
136184214,100,3,99,33,0.858464001,136.184214
136289987,110,4,96,24,0.930092974,136.289987
136311451,80,4,139,34.75,0.804266078,136.311451
136322191,130,3,86,28.66666667,0.884788474,136.322191
136419833,40,7,246,35.14285714,0.857500251,136.419833
136490439,60,6,167,27.83333333,0.843768384,136.490439
136561919,40,7,246,35.14285714,0.932783658,136.561919
136597094,130,1,59,59,0.806748057,136.597094
136823903,60,7,182,26,0.904439504,136.823903
136827763,50,8,207,25.875,0.902900422,136.827763
136827763,50,8,207,25.875,0.97758245,136.827763
136978775,40,5,273,54.6,0.954661182,136.978775
137023933,130,4,78,19.5,0.888923696,137.023933
137023933,130,4,78,19.5,0.978205789,137.023933
137138462,50,5,206,41.2,0.836254262,137.138462
137415810,70,4,151,37.75,0.873274893,137.41581
137609227,40,8,268,33.5,0.930929676,137.609227
137855360,80,4,137,34.25,0.906168865,137.85536
137902664,50,5,219,43.8,0.896095322,137.902664
137920902,70,3,135,45,0.869332485,137.920902
137990723,100,2,96,48,0.827489628,137.990723
138138202,40,6,260,43.33333333,0.94401616,138.138202
138356162,50,7,215,30.71428571,0.910619937,138.356162
138356162,50,7,215,30.71428571,0.977984497,138.356162
138371475,60,4,178,44.5,0.9302518,138.371475
138371475,60,4,178,44.5,0.979756847,138.371475
138460832,80,5,121,24.2,0.844524678,138.460832
138513494,40,9,265,29.44444444,0.915520028,138.513494
138521189,70,3,148,49.33333333,0.800023735,138.521189
138540519,90,4,119,29.75,0.833166024,138.540519
138689839,140,3,83,27.66666667,0.900094399,138.689839
138888185,130,4,81,20.25,0.791506145,138.888185
138971596,140,2,76,38,0.926838253,138.971596
139028123,50,8,212,26.5,0.914154742,139.028123
139028123,50,8,212,26.5,0.981395435,139.028123
139036828,120,3,90,30,0.867610113,139.036828
139129995,40,6,250,41.66666667,0.913321232,139.129995
139155281,130,3,83,27.66666667,0.780984131,139.155281
139258448,40,5,273,54.6,0.934592137,139.258448
139272440,40,8,269,33.625,0.928887656,139.27244
139322054,60,5,180,36,0.902654902,139.322054
139362083,70,2,144,72,0.86730069,139.362083
139395990,50,6,202,33.66666667,0.826294201,139.39599
139410273,50,7,217,31,0.927354937,139.410273
139481316,40,9,269,29.88888889,0.943813442,139.481316
139481316,40,9,269,29.88888889,0.988034048,139.481316
139638300,40,6,274,45.66666667,0.952761282,139.6383
139995309,100,3,109,36.33333333,0.911366307,139.995309
140021802,80,2,113,56.5,0.790043427,140.021802
140028450,100,2,84,42,0.776371993,140.02845
140053581,90,5,121,24.2,0.846824547,140.053581
140078458,60,9,179,19.88888889,0.894280276,140.078458
140078458,60,9,179,19.88888889,0.977130109,140.078458
140177857,50,9,215,23.88888889,0.897523696,140.177857
140201887,60,3,175,58.33333333,0.923792072,140.201887
140226159,100,3,103,34.33333333,0.85659742,140.226159
140234918,50,4,208,52,0.918564304,140.234918
140237154,120,3,100,33.33333333,0.86863549,140.237154
140310058,50,8,221,27.625,0.938181805,140.310058
140338456,60,6,177,29.5,0.859538488,140.338456
140420828,130,4,82,20.5,0.904130878,140.420828
140538132,40,8,276,34.5,0.96010384,140.538132
140538132,40,8,276,34.5,0.990308512,140.538132
140553984,120,3,88,29.33333333,0.849415677,140.553984
140580307,140,3,87,29,0.855426071,140.580307
140618385,140,3,78,26,0.907868342,140.618385
140757841,40,9,263,29.22222222,0.924350332,140.757841
140760233,100,3,102,34,0.851742741,140.760233
140783671,70,7,158,22.57142857,0.902333347,140.783671
140783671,70,7,158,22.57142857,0.976718307,140.783671
140806988,70,8,156,19.5,0.878557929,140.806988
140806988,70,8,156,19.5,0.973096054,140.806988
140808678,50,4,194,48.5,0.717708106,140.808678
140868266,60,6,186,31,0.901767565,140.868266
141002470,110,3,103,34.33333333,0.899571494,141.00247
141048891,130,4,77,19.25,0.886331991,141.048891
141048891,130,4,77,19.25,0.989306516,141.048891
141100955,60,8,185,23.125,0.869398709,141.100955
141230343,70,5,146,29.2,0.820648647,141.230343
141241154,130,3,90,30,0.885298442,141.241154
141245612,60,8,183,22.875,0.885251344,141.245612
141273372,110,3,97,32.33333333,0.812943147,141.273372
141681880,60,5,182,36.4,0.879390878,141.68188
141814172,40,8,276,34.5,0.948505969,141.814172
141911779,80,6,144,24,0.913814666,141.911779
141938222,100,4,101,25.25,0.848188946,141.938222
142105482,110,2,106,53,0.931481161,142.105482
142168086,40,8,257,32.125,0.910873981,142.168086
142222788,70,4,151,37.75,0.884115443,142.222788
142242061,70,2,132,66,0.826969536,142.242061
142248716,50,8,214,26.75,0.896121924,142.248716
142254139,130,4,88,22,0.8976593,142.254139
142371609,120,2,91,45.5,0.876563248,142.371609
142420731,80,3,116,38.66666667,0.79198529,142.420731
142589239,60,3,160,53.33333333,0.766390892,142.589239
142592337,80,3,145,48.33333333,0.904570085,142.592337
142627915,50,7,207,29.57142857,0.864622438,142.627915
142645288,50,5,218,43.6,0.943287096,142.645288
142687185,70,4,160,40,0.933474798,142.687185
142712044,110,2,99,49.5,0.90333241,142.712044
142717107,90,2,117,58.5,0.874673794,142.717107
142764308,80,5,141,28.2,0.838711825,142.764308
142764308,80,5,141,28.2,0.967460023,142.764308
142769724,90,5,125,25,0.884975706,142.769724
143003801,70,3,148,49.33333333,0.828041045,143.003801
143028195,70,4,155,38.75,0.884741903,143.028195
143180424,130,2,90,45,0.889468866,143.180424
143260398,40,6,274,45.66666667,0.915337598,143.260398
143266865,70,5,150,30,0.90412728,143.266865
143288104,110,4,101,25.25,0.909495973,143.288104
143288104,110,4,101,25.25,0.981275629,143.288104
143356728,140,1,72,72,0.86806498,143.356728
143473126,120,2,93,46.5,0.884946038,143.473126
143514546,60,7,192,27.42857143,0.920181916,143.514546
143816747,130,2,85,42.5,0.928111094,143.816747
143831766,70,5,158,31.6,0.882633507,143.831766
143831766,70,5,158,31.6,0.976695239,143.831766
143887528,120,2,95,47.5,0.953717093,143.887528
144033123,120,2,97,48.5,0.922320864,144.033123
144057947,90,4,109,27.25,0.847936756,144.057947
144060087,50,7,214,30.57142857,0.921015109,144.060087
144060087,50,7,214,30.57142857,0.981335624,144.060087
144087287,70,4,157,39.25,0.898865136,144.087287
144093488,70,6,156,26,0.925393368,144.093488
144124987,80,7,137,19.57142857,0.872792593,144.124987
144124987,80,7,137,19.57142857,0.971889667,144.124987
144157686,60,9,191,21.22222222,0.896814975,144.157686
144187996,140,1,78,78,0.935786082,144.187996
144263389,50,4,217,54.25,0.938548537,144.263389
144327768,80,6,135,22.5,0.833437153,144.327768
144472048,70,5,147,29.4,0.908328809,144.472048
144472048,70,5,147,29.4,0.97975682,144.472048
144500823,100,4,118,29.5,0.853090279,144.500823
144719884,100,3,102,34,0.818752203,144.719884
144723076,70,7,163,23.28571429,0.874434078,144.723076
144747836,40,5,277,55.4,0.948193223,144.747836
145190117,40,7,269,38.42857143,0.95122081,145.190117
145203194,40,8,269,33.625,0.932346177,145.203194
145224399,60,4,175,43.75,0.859944922,145.224399
145244931,50,9,223,24.77777778,0.926580064,145.244931
145305353,60,5,189,37.8,0.902291675,145.305353
145325698,80,5,134,26.8,0.872920333,145.325698
145396262,120,3,95,31.66666667,0.850529041,145.396262
145438622,120,4,84,21,0.873567919,145.438622
145438622,120,4,84,21,0.985151024,145.438622
145817994,120,1,68,68,0.753749899,145.817994
145841877,70,5,163,32.6,0.885307078,145.841877
145900334,50,6,227,37.83333333,0.954294083,145.900334
145900334,50,6,227,37.83333333,0.987621274,145.900334
146046446,50,5,213,42.6,0.9040543,146.046446
146730669,90,4,131,32.75,0.919135116,146.730669
146808513,140,3,86,28.66666667,0.882254608,146.808513
147015188,80,4,138,34.5,0.865632707,147.015188
147055449,120,3,84,28,0.858284713,147.055449
147055449,120,3,84,28,0.982965599,147.055449
147104563,140,1,59,59,0.798518188,147.104563
147304906,70,3,162,54,0.894577852,147.304906
147439812,120,5,95,19,0.891070136,147.439812
147439812,120,5,95,19,0.982143033,147.439812
147468658,120,4,93,23.25,0.912577639,147.468658
147537542,100,5,121,24.2,0.872593352,147.537542
147537542,100,5,121,24.2,0.970995426,147.537542
147564236,140,4,78,19.5,0.89914021,147.564236
147564236,140,4,78,19.5,0.981514798,147.564236
147569988,100,3,108,36,0.835231632,147.569988
147681828,60,7,185,26.42857143,0.908871768,147.681828
147844728,80,3,142,47.33333333,0.821335414,147.844728
147916145,60,5,200,40,0.933955911,147.916145
148099576,90,5,136,27.2,0.89602515,148.099576
148602672,80,4,143,35.75,0.903235664,148.602672
148679986,120,4,96,24,0.918368351,148.679986
148847524,100,4,116,29,0.93015498,148.847524
148851781,80,4,153,38.25,0.938680292,148.851781
148876319,110,5,107,21.4,0.936130924,148.876319
148896184,60,6,185,30.83333333,0.89818314,148.896184
148957357,80,4,132,33,0.891918299,148.957357
149027407,70,6,163,27.16666667,0.842045779,149.027407
149028627,50,7,221,31.57142857,0.90883485,149.028627
149151343,40,7,280,40,0.955705766,149.151343
149571892,140,4,81,20.25,0.827608583,149.571892
149774496,50,5,224,44.8,0.887697731,149.774496
149802635,110,3,99,33,0.857634409,149.802635
149859533,140,3,83,27.66666667,0.797354506,149.859533
150007137,90,6,140,23.33333333,0.918672513,150.007137
150023964,40,9,287,31.88888889,0.947394153,150.023964
150031123,70,3,160,53.33333333,0.867483419,150.031123
150051947,100,6,113,18.83333333,0.886978258,150.051947
150051947,100,6,113,18.83333333,0.974537219,150.051947
150181306,60,6,182,30.33333333,0.846872782,150.181306
150325693,80,4,142,35.5,0.883388241,150.325693
150363222,40,8,282,35.25,0.927383496,150.363222
150493440,60,5,183,36.6,0.854642408,150.49344
150623231,130,3,90,30,0.860683391,150.623231
150640461,60,6,191,31.83333333,0.868244234,150.640461
151001687,100,4,121,30.25,0.876774952,151.001687
151034984,100,3,109,36.33333333,0.788372427,151.034984
151091132,40,8,281,35.125,0.925091654,151.091132
151146254,40,7,270,38.57142857,0.930568006,151.146254
151222430,140,4,82,20.5,0.905703978,151.22243
151296130,40,9,287,31.88888889,0.952644777,151.29613
151368244,80,3,128,42.66666667,0.832150031,151.368244
151709313,70,8,164,20.5,0.890210285,151.709313
151709313,70,8,164,20.5,0.972458772,151.709313
151726705,70,5,166,33.2,0.837978346,151.726705
151740301,90,6,131,21.83333333,0.883618098,151.740301
151740301,90,6,131,21.83333333,0.974756196,151.740301
151789795,110,2,96,48,0.851673157,151.789795
151898805,140,4,77,19.25,0.852082542,151.898805
151898805,140,4,77,19.25,0.981889353,151.898805
151908170,90,3,129,43,0.901201619,151.90817
151911916,60,6,187,31.16666667,0.847825238,151.911916
151923583,130,3,100,33.33333333,0.887145087,151.923583
152105858,140,3,90,30,0.878420083,152.105858
152266816,130,3,88,29.33333333,0.866499223,152.266816
152446731,50,6,241,40.16666667,0.908136086,152.446731
152748039,80,5,155,31,0.910818488,152.748039
152868391,50,5,222,44.4,0.812563225,152.868391
153017131,50,9,227,25.22222222,0.902482957,153.017131
153196765,140,4,88,22,0.899123306,153.196765
153307761,40,6,292,48.66666667,0.936316077,153.307761
153350382,90,4,139,34.75,0.830093466,153.350382
153383976,80,7,150,21.42857143,0.84354918,153.383976
153609796,80,2,125,62.5,0.797669017,153.609796
153657500,40,8,301,37.625,0.962047468,153.6575
153820876,120,3,103,34.33333333,0.884957867,153.820876
153836999,50,7,243,34.71428571,0.942472515,153.836999
153933911,100,4,119,29.75,0.851272332,153.933911
153994839,110,3,109,36.33333333,0.900778153,153.994839
154020099,50,4,213,53.25,0.875535426,154.020099
154031295,110,2,84,42,0.797634179,154.031295
154116406,120,3,97,32.33333333,0.810535984,154.116406
154194303,140,2,90,45,0.916573884,154.194303
154194427,50,5,222,44.4,0.87546713,154.194427
154235910,130,2,91,45.5,0.884053259,154.23591
154248774,110,3,103,34.33333333,0.88356118,154.248774
154289520,60,4,194,48.5,0.93169584,154.28952
154565978,40,7,282,40.28571429,0.878773501,154.565978
154743472,70,8,167,20.875,0.878177226,154.743472
154832809,60,6,198,33,0.900653879,154.832809
154836256,110,3,102,34,0.859395992,154.836256
154879573,140,2,85,42.5,0.930504437,154.879573
154959411,50,7,228,32.57142857,0.923105316,154.959411
155024162,120,2,106,53,0.943331715,155.024162
155041046,50,5,241,48.2,0.926322817,155.041046
155087280,90,4,137,34.25,0.907393446,155.08728
155160723,80,6,150,25,0.87206502,155.160723
155160723,80,6,150,25,0.976324787,155.160723
155185196,60,5,178,35.6,0.818929457,155.185196
155190977,70,7,171,24.42857143,0.883436017,155.190977
155190977,70,7,171,24.42857143,0.972663733,155.190977
155327485,50,9,239,26.55555556,0.941848638,155.327485
155327485,50,9,239,26.55555556,0.984820387,155.327485
155429220,130,2,93,46.5,0.868854893,155.42922
155615091,100,5,121,24.2,0.826180025,155.615091
155685866,120,2,99,49.5,0.904699887,155.685866
155762064,40,5,262,52.4,0.890561109,155.762064
155768436,90,5,121,24.2,0.868643658,155.768436
155878156,130,2,95,47.5,0.937189431,155.878156
155979812,50,6,225,37.5,0.880344901,155.979812
155988974,70,4,168,42,0.897943355,155.988974
156035883,130,2,97,48.5,0.901064878,156.035883
156132044,110,4,101,25.25,0.85429621,156.132044
156314295,120,4,101,25.25,0.913003787,156.314295
156314295,120,4,101,25.25,0.981514808,156.314295
156379617,50,7,229,32.71428571,0.899607619,156.379617
156464954,70,6,173,28.83333333,0.899586332,156.464954
156464954,70,6,173,28.83333333,0.977717019,156.464954
156526954,70,5,181,36.2,0.847301221,156.526954
156548774,40,9,300,33.33333333,0.961281312,156.548774
156548774,40,9,300,33.33333333,0.990507071,156.548774
156754729,50,7,223,31.85714286,0.868798363,156.754729
157046640,80,4,151,37.75,0.862762071,157.04664
157330068,40,7,299,42.71428571,0.924143833,157.330068
157466335,50,6,222,37,0.895780508,157.466335
157471952,70,5,180,36,0.913619514,157.471952
157512617,130,3,95,31.66666667,0.853576181,157.512617
157524527,90,2,113,56.5,0.76388103,157.524527
157558507,130,4,84,21,0.864981884,157.558507
157558507,130,4,84,21,0.982375049,157.558507
157623888,80,3,135,45,0.860876572,157.623888
157716544,40,7,286,40.85714286,0.927196379,157.716544
157880294,40,6,282,47,0.863460926,157.880294
157969493,130,1,68,68,0.804115544,157.969493
158035545,70,4,172,43,0.922514335,158.035545
158219378,50,4,228,57,0.856071637,158.219378
158306574,40,9,287,31.88888889,0.923320412,158.306574
158309930,80,3,148,49.33333333,0.851387793,158.30993
158376356,50,8,234,29.25,0.915287001,158.376356
158574564,100,2,117,58.5,0.888401223,158.574564
158633027,100,5,125,25,0.893610573,158.633027
158698018,40,8,302,37.75,0.946515387,158.698018
158734002,70,4,163,40.75,0.774267019,158.734002
158734601,70,3,179,59.66666667,0.855689786,158.734601
158847313,40,5,302,60.4,0.925463477,158.847313
158950905,110,4,118,29.5,0.856379486,158.950905
159191872,110,3,102,34,0.865770862,159.191872
159194797,60,6,207,34.5,0.907747625,159.194797
159238846,70,6,167,27.83333333,0.85766803,159.238846
159270952,80,2,144,72,0.880617781,159.270952
159310070,130,3,84,28,0.858493167,159.31007
159310070,130,3,84,28,0.983321128,159.31007
159484114,60,5,201,40.2,0.923394746,159.484114
159560007,50,8,247,30.875,0.936048657,159.560007
159627887,70,7,182,26,0.914200535,159.627887
159650751,90,6,144,24,0.914995483,159.650751
159674502,40,8,307,38.375,0.956224698,159.674502
159726463,130,5,95,19,0.864581804,159.726463
159726463,130,5,95,19,0.975358054,159.726463
159757713,130,4,93,23.25,0.934637553,159.757713
159797747,50,6,243,40.5,0.927259663,159.797747
159993840,50,7,244,34.85714286,0.832379679,159.99384
160023376,50,8,244,30.5,0.931617928,160.023376
160064386,100,4,109,27.25,0.830733698,160.064386
160223322,90,3,116,38.66666667,0.798804182,160.223322
160416379,90,3,145,48.33333333,0.895428165,160.416379
160609846,90,5,141,28.2,0.866555821,160.609846
160609846,90,5,141,28.2,0.976417747,160.609846
160895624,80,7,158,22.57142857,0.896536885,160.895624
160895624,80,7,158,22.57142857,0.976764313,160.895624
160922272,80,8,156,19.5,0.882522079,160.922272
160922272,80,8,156,19.5,0.97299475,160.922272
160974404,40,8,295,36.875,0.912063496,160.974404
161069985,130,4,96,24,0.933645509,161.069985
161110942,40,9,300,33.33333333,0.933689395,161.110942
161240053,60,6,220,36.66666667,0.941149931,161.240053
161406107,80,5,146,29.2,0.856277145,161.406107
161433387,70,4,178,44.5,0.929478576,161.433387
161433387,70,4,178,44.5,0.980050179,161.433387
161690953,40,9,303,33.66666667,0.953015088,161.690953
161773832,40,7,292,41.71428571,0.920827708,161.773832
162140610,90,7,137,19.57142857,0.871922222,162.14061
162140610,90,7,137,19.57142857,0.972045748,162.14061
162160911,40,8,318,39.75,0.968331647,162.160911
162209633,140,3,90,30,0.849163159,162.209633
162246786,60,5,211,42.2,0.910069416,162.246786
162291296,110,5,121,24.2,0.888867247,162.291296
162291296,110,5,121,24.2,0.975358081,162.291296
162326986,110,3,108,36,0.85934681,162.326986
162368739,90,6,135,22.5,0.862712152,162.368739
162410530,120,5,107,21.4,0.948151865,162.41053
162540329,80,4,151,37.75,0.90719145,162.540329
162542396,70,5,180,36,0.895770499,162.542396
162562356,80,2,132,66,0.854897001,162.562356
162585013,60,9,209,23.22222222,0.92485238,162.585013
162585013,60,9,209,23.22222222,0.981415407,162.585013
163008872,50,7,242,34.57142857,0.889111881,163.008872
163034077,100,4,131,32.75,0.930655103,163.034077
163071068,80,4,160,40,0.952182189,163.071068
163421056,120,3,99,33,0.854516304,163.421056
163424867,70,9,179,19.88888889,0.883603814,163.424867
163424867,70,9,179,19.88888889,0.973096025,163.424867
163432916,80,3,148,49.33333333,0.856642981,163.432916
